ID	Year	Source	MST-14	MST-43	MST-50	MST-83	MST-93	MST-189
SRR15431533	2021	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15443082	2021	Bovine	cluster_6	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15444008	2021	Bovine	cluster_6	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15447013	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15447052	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15465996	2021	Turkey	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15479229	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15502478	2021	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15503282	2021	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15512726	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15540611	2021	Bovine	cluster_6	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15540725	2021	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15566070	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15595048	2021	Human	cluster_57	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15597328	2021	Human	cluster_16	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15607186	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15607191	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15613709	2021	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15633609	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15657154	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15658226	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15669591	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15672752	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15673016	2021	Turkey	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15687571	2021	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15687594	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15701443	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15713685	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15714074	2021	Human	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR15714108	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15808241	2021	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15808264	2021	Human	singleton_118	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15808313	2021	Human	singleton_137	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15831251	2021	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15831268	2021	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15837191	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15846010	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15861897	2021	Swine	cluster_1	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15881259	2021	Swine	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR15894528	2021	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15898467	2021	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15904684	2021	Bovine	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15904687	2021	Bovine	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15907672	2021	Human	cluster_14	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15912629	2021	Human	singleton_179	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15926869	2021	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR15926884	2021	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR15987203	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR15987588	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16028443	2021	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16038563	2021	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16081585	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16089593	2021	Swine	singleton_242	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR16089597	2021	Bovine	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16091360	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16099968	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16105130	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16114985	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16119203	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16156307	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16176849	2021	Bovine	cluster_6	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16183231	2021	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16185452	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16186774	2021	Human	singleton_167	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16191579	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16194838	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16201669	2021	Human	cluster_37	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16212383	2021	Human	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR16214844	2021	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16219796	2021	Human	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16237264	2021	Chicken	singleton_276	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16248841	2021	Human	singleton_74	singleton_7	singleton_3	cluster_3	cluster_2	cluster_1
SRR16291046	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16298002	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16298011	2021	Turkey	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16301476	2021	Human	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16301864	2021	Human	singleton_28	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16312897	2021	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16318452	Unknown	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16339855	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16343016	2021	Human	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR16343581	2021	Turkey	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16352338	2021	Human	cluster_39	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16377057	2021	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR16481911	2021	Human	cluster_39	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16502274	2021	Swine	singleton_221	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16505419	2021	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16518342	2021	Human	singleton_76	singleton_9	singleton_5	cluster_3	cluster_2	cluster_1
SRR16531717	2021	Human	singleton_6	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16541709	2021	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16553326	2021	Bovine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16561738	2021	Bovine	cluster_37	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16563366	2021	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16579195	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16581117	2021	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16588086	2021	Bovine	singleton_275	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16603366	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16631956	2021	Bovine	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16632360	2021	Bovine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16646903	2021	Bovine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16646909	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16681630	2021	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16761459	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16765590	2021	Turkey	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16876445	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16879732	2021	Bovine	cluster_37	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16889909	2021	Turkey	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16889915	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16891944	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16891946	2021	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16891948	2021	Bovine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16936827	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16956317	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16959475	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16976443	2021	Human	cluster_76	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR16976916	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR16988520	2021	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17000827	2021	Human	singleton_231	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17001407	2021	Swine	singleton_98	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17007615	2021	Human	singleton_157	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17015507	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17027069	2021	Human	cluster_52	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17066559	2021	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17066670	2021	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17078027	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17078076	2021	Swine	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR17090074	2021	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR17115143	2021	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17143384	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17168015	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17169274	2021	Swine	cluster_27	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17194352	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17196479	2021	Unspecified Animal	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17209127	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17212751	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17215767	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17219323	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17221617	2021	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17227331	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17276365	2021	Human	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17276392	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17286571	2021	Human	singleton_77	singleton_10	singleton_6	singleton_1	singleton_1	singleton_1
SRR17287219	2021	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17321391	2021	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17335459	2021	Human	cluster_18	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17423016	2021	Human	cluster_55	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17423730	2021	Human	cluster_37	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17425666	2021	Other Animal	cluster_55	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17521889	2021	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17534424	2021	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17547469	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17586908	2021	Unspecified Animal	cluster_55	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17589659	2021	Human	singleton_138	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17665446	2021	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17697327	2022	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17720931	2021	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17734231	2022	Human	singleton_64	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17736748	2021	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17739337	2021	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17764213	2022	Human	cluster_18	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17784689	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17786841	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17787467	2021	Bovine	singleton_207	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17787747	2022	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17814824	2021	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17836501	2021	Swine	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR17838229	2021	Human	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17838939	2022	Human	cluster_52	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17839224	2022	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17858644	2022	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR17871317	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17956265	2022	Human	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR17967466	2022	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR17969791	2021	Human	singleton_133	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18019594	2022	Human	cluster_16	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR18021336	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18021349	2022	Swine	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR18044852	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18052075	2022	Human	cluster_52	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18086359	2022	Human	cluster_76	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR18106326	2022	Swine	singleton_136	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18106328	2022	Bovine	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18115956	2022	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR18116027	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18116038	2022	Human	cluster_26	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR18163372	2022	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR18208217	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18230664	2022	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR18231265	2022	Swine	singleton_187	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18256188	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18256737	2022	Human	singleton_251	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18270726	2022	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR18271049	2022	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR18272068	2022	Human	cluster_20	cluster_2	cluster_2	cluster_1	cluster_1	cluster_1
SRR18272072	2021	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18280467	2022	Human	cluster_16	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR18288103	2022	Swine	singleton_205	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18293237	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18313313	2022	Bovine	cluster_37	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR18313315	2022	Bovine	cluster_37	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR18315285	2022	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR18327128	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18429459	2022	Human	cluster_30	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18433421	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18462665	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18487655	2022	Human	cluster_37	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR18498037	2022	Swine	cluster_43	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18498038	2022	Swine	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR18508385	2022	Swine	singleton_146	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18529524	2022	Human	cluster_16	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR18530170	2022	Human	singleton_189	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18556923	2022	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR18575336	2022	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18604825	2022	Swine	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR18637751	2022	Human	singleton_117	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18671927	2022	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18686551	2022	Unspecified Animal	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR18735583	2022	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR18741026	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18741546	2022	Human	singleton_203	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18741547	2022	Human	singleton_204	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18761226	2022	Swine	cluster_5	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR18771294	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18776825	2022	Swine	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR18797848	2021	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18828940	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18856047	2022	Unspecified Animal	cluster_26	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR18911601	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18920540	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18927175	2018	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18937615	2022	Turkey	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18957673	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR18957674	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19019217	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19034558	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19038754	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19067742	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19070002	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19070326	2022	Swine	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR19097687	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19100523	2022	Human	cluster_77	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR19156772	2022	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR19176041	2022	Human	cluster_7	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR19180410	2022	Swine	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR19210432	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19210469	2022	Bovine	cluster_37	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR19242468	2022	Human	singleton_116	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19242472	2022	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR19328572	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19332349	2022	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR19357858	2022	Human	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19359448	2022	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19363169	2022	Bovine	cluster_37	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR19372549	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19397110	2022	Bovine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19401883	2022	Human	cluster_52	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19409969	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19432407	2022	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR19486043	2022	Swine	singleton_15	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR19486172	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19528534	2022	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19552143	2022	Turkey	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR19552264	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19558996	2022	Turkey	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19599818	2022	Bovine	singleton_70	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR19649805	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19754475	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19768521	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19768543	2022	Human	singleton_115	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19775296	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19786964	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19787595	2022	Chicken	cluster_55	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19811754	2022	Human	cluster_19	cluster_1	cluster_1	cluster_3	cluster_2	cluster_1
SRR19813620	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19869734	2022	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19869939	2022	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19878622	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19878631	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19903898	2022	Bovine	singleton_236	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR19913126	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19913779	2022	Human	cluster_57	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
