ID	Year	Source	MST-14	MST-100	MST-112	MST-126	MST-140	MST-195
SRR17650000	2021	Bovine	singleton_241	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17654608	2019	Unspecified Animal	cluster_15	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17656151	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17722948	2022	Human	singleton_314	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR1774090	2012	Unspecified Poultry	singleton_329	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17791912	2021	Chicken	singleton_468	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17837072	2022	Unspecified Animal	cluster_29	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17838609	2022	Chicken	cluster_28	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17853863	2022	Swine	singleton_545	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17853880	2022	Swine	cluster_17	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17853884	2022	Swine	singleton_649	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17866707	2022	Human	cluster_67	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17885110	2022	Unspecified Animal	cluster_29	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17940336	2022	Human	cluster_26	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17940337	2022	Human	cluster_113	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17940339	2022	Human	cluster_113	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR17967468	2022	Swine	cluster_95	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18013308	2022	Human	cluster_99	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18015843	2022	Human	singleton_123	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18017678	2022	Human	cluster_110	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18021609	2022	Chicken	cluster_95	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18034157	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18095501	2021	Unspecified Animal	cluster_124	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18111895	2022	Human	singleton_508	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18122721	2022	Human	cluster_37	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18230424	2022	Human	singleton_676	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18296373	2022	Swine	cluster_17	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18327130	2021	Human	cluster_61	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18327542	2022	Swine	singleton_394	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18331269	2022	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18339735	2022	Human	singleton_535	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18505368	2022	Human	singleton_609	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18556195	2022	Human	singleton_12	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18592418	2021	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18599003	2022	Swine	cluster_13	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18605145	2022	Human	singleton_537	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18716470	2022	Human	cluster_43	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18730455	2021	Other	singleton_190	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18735578	2022	Unspecified Animal	singleton_229	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18737866	2022	Swine	cluster_17	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18753550	2022	Human	singleton_446	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18771457	2022	Human	singleton_661	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18889340	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18897241	2021	Human	singleton_148	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18912058	2022	Swine	cluster_144	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18914206	2022	Human	singleton_284	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18937266	2022	Human	singleton_14	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR18944030	2022	Bovine	singleton_42	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19019203	2022	Swine	cluster_144	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19079399	2022	Human	cluster_114	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19166930	2022	Other	singleton_466	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19198541	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19230065	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19264883	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19332505	2022	Human	cluster_96	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19332516	2022	Human	singleton_557	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19346986	2022	Bovine	singleton_554	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19357860	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19358574	2022	Swine	cluster_13	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19369100	2022	Human	cluster_67	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19397119	2021	Other Animal	singleton_666	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19403669	2022	Human	singleton_515	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19431744	2022	Human	singleton_447	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19431947	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19431994	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19488856	2022	Bovine	singleton_532	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19511033	2022	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19511052	2022	Unspecified Animal	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19511109	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19512115	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19513038	2022	Human	singleton_48	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19528530	2022	Chicken	singleton_15	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19551558	2022	Chicken	cluster_66	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19552114	2022	Human	singleton_354	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19552227	2022	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19554461	2022	Human	cluster_9	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19560738	2022	Human	singleton_692	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19603073	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19621701	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19629374	2022	Human	cluster_96	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19629378	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19635556	2022	Human	cluster_96	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19635700	2022	Human	singleton_174	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19635895	2022	Other	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19635896	2022	Other	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19635981	2022	Other	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19645218	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19660787	2022	Human	cluster_96	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19664327	2022	Bovine	singleton_162	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19734942	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19737616	2022	Human	cluster_96	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19754125	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19764007	2022	Human	cluster_43	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19807588	2022	Swine	singleton_204	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19846966	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19882161	2022	Human	singleton_522	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19908137	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19918404	2022	Human	cluster_82	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19918574	2022	Human	singleton_203	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR19925133	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR20079842	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR20106046	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR20106666	2022	Human	singleton_8	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR20166828	2022	Human	cluster_96	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR20285895	2022	Human	cluster_101	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR20325460	2022	Unspecified Animal	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR20424140	2022	Human	cluster_96	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR20449420	2022	Chicken	singleton_119	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR20648244	2022	Human	cluster_86	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR2068068	2015	Chicken	singleton_263	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR20698753	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR2075049	2012	Unspecified Poultry	singleton_530	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR20751631	2022	Human	singleton_457	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR2078900	2012	Unspecified Poultry	cluster_18	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR20848894	2022	Human	singleton_510	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR20849548	2022	Swine	singleton_379	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR20871708	2022	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR20959663	2022	Human	singleton_303	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR20964819	2022	Human	singleton_511	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR20993305	2022	Human	singleton_474	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21016595	2022	Human	cluster_110	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21024037	2022	Human	cluster_106	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21052162	2022	Human	cluster_23	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21053587	2022	Human	cluster_106	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21060308	2022	Human	cluster_51	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21131540	2022	Human	cluster_137	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21138527	Unknown	Unspecified Animal	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21141217	2022	Human	cluster_137	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21177517	2022	Human	cluster_137	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21203039	2022	Human	singleton_531	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21226719	2022	Human	singleton_149	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21227675	2022	Chicken	cluster_97	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR2124289	2012	Unspecified Poultry	singleton_104	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR2124492	2012	Unspecified Poultry	cluster_18	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR2125864	2015	Chicken	singleton_520	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21276502	2022	Human	cluster_110	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21303817	2022	Human	cluster_137	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21390071	2022	Human	cluster_137	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21391361	2022	Human	cluster_41	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21413022	2022	Swine	singleton_276	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21440163	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21450563	2022	Human	singleton_370	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21464254	2022	Human	singleton_357	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR2152998	2012	Unspecified Poultry	singleton_518	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21530410	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR2156500	2012	Unspecified Poultry	singleton_388	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21589277	2022	Chicken	singleton_451	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21590052	2022	Chicken	singleton_663	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21632641	2022	Human	cluster_137	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21684120	2022	Swine	singleton_608	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21712303	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21729543	2022	Chicken	cluster_97	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR2174022	2012	Unspecified Poultry	singleton_262	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21751199	2022	Human	singleton_382	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21768921	2022	Human	cluster_66	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21770840	2022	Swine	singleton_583	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21772615	2022	Chicken	singleton_473	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21787483	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21817741	2022	Human	singleton_64	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21820000	2022	Human	singleton_516	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21853777	2022	Human	cluster_96	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21853970	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21853971	2022	Human	cluster_101	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21854404	2022	Human	singleton_599	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21863582	2022	Human	singleton_625	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21863684	2022	Human	singleton_350	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR2188119	2015	Swine	singleton_432	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21882341	2022	Human	singleton_611	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21933430	2022	Chicken	singleton_615	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21936707	2022	Human	singleton_258	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21937394	2022	Human	singleton_710	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21937924	2022	Bovine	singleton_324	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21937936	2022	Bovine	singleton_89	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21949707	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21952168	2022	Human	singleton_184	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR21989232	2022	Human	singleton_513	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22006018	2022	Human	singleton_614	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22006919	2022	Chicken	singleton_88	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22022475	2022	Human	singleton_269	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22025504	2022	Human	singleton_300	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22034860	2022	Human	singleton_252	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22049150	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22054251	2022	Human	singleton_335	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22058704	2022	Chicken	singleton_680	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22064242	2022	Human	cluster_96	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22084591	2022	Human	singleton_568	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22086118	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22093168	2022	Chicken	cluster_97	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22149527	2022	Chicken	singleton_386	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22163737	2022	Bovine	singleton_253	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22175786	2022	Human	singleton_403	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22222985	2022	Human	cluster_9	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22245973	2022	Human	singleton_163	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22254446	2022	Human	singleton_332	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22258423	2022	Human	cluster_38	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22263761	2022	Human	singleton_106	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22273781	2022	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22276139	2022	Human	singleton_37	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22315240	2022	Chicken	singleton_472	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22325449	2022	Swine	singleton_562	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22340577	2022	Swine	singleton_492	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22390016	2022	Human	cluster_111	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR2239755	2015	Swine	singleton_656	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22398880	2022	Bovine	singleton_443	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22446104	2022	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22473285	2022	Human	cluster_96	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22566513	2022	Bovine	singleton_364	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22578357	2022	Bovine	singleton_10	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22750354	2022	Swine	singleton_395	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22816639	2022	Human	singleton_600	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22826963	2022	Human	singleton_282	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22851342	2022	Human	singleton_471	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22890947	2022	Human	singleton_417	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22890955	2022	Human	cluster_27	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22902391	2022	Human	singleton_126	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22938938	2022	Human	cluster_38	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR22956233	2022	Human	cluster_33	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23030767	2022	Human	singleton_153	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23038612	2022	Human	cluster_111	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23149180	2021	Swine	cluster_94	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23153335	2023	Human	cluster_33	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23183123	2022	Chicken	singleton_87	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23193131	2021	Swine	cluster_94	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23193132	2021	Swine	cluster_94	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23269698	2023	Human	singleton_529	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23291464	2023	Bovine	cluster_45	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23291665	2023	Swine	singleton_708	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23333140	2023	Chicken	singleton_260	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23348841	2021	Swine	cluster_94	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23348849	2021	Swine	cluster_94	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23360283	2023	Swine	singleton_101	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23374237	2022	Human	cluster_139	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23406931	2023	Human	singleton_418	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23447337	2023	Human	cluster_38	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23476355	2023	Turkey	singleton_222	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23638760	2023	Human	singleton_342	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23696605	2023	Human	singleton_597	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23697645	2022	Swine	singleton_17	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23702698	2023	Swine	singleton_709	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23721090	2023	Human	cluster_139	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23759076	2021	Swine	cluster_94	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23801107	2023	Swine	singleton_391	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23849634	2023	Chicken	singleton_705	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23853692	2023	Human	cluster_108	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23886340	2023	Human	singleton_265	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23906020	2023	Human	singleton_550	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23920017	2023	Human	singleton_191	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23929117	2023	Human	cluster_108	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23932268	2023	Human	singleton_280	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR23980195	2023	Swine	singleton_392	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24046977	2023	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24049571	2023	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24052893	2023	Human	singleton_596	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24065268	2023	Swine	singleton_409	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24076117	2023	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24099511	2023	Human	singleton_450	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24105560	2023	Human	cluster_119	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24116729	2023	Human	singleton_470	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24155145	2023	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24178963	2023	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24189261	2023	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24202688	2023	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR2421589	2015	Chicken	singleton_368	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24216781	2023	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24220758	2014	Chicken	singleton_274	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24230305	2023	Human	cluster_119	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24313505	2023	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24313512	2023	Human	cluster_154	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24323002	2023	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24323012	2023	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24326187	2023	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24332934	2023	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24347656	2023	Human	cluster_119	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24351059	2023	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24351075	2023	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24377045	2023	Human	cluster_157	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24391969	2023	Human	singleton_349	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24413073	2019	Unspecified Animal	singleton_602	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24425918	2023	Human	cluster_32	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR24426314	2023	Human	cluster_32	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
