ID	Year	Source	MST-14	MST-45	MST-58	MST-71	MST-88	MST-106	MST-122	MST-375	MST-405	MST-518	MST-562	MST-592	MST-623
SRR21012819	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21023679	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21023980	2022	Turkey	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21024056	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21025683	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21025718	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21049996	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21057350	2022	Chicken	cluster_31	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21085089	2022	Chicken	cluster_26	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21085092	2022	Chicken	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21085785	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21086638	2022	Turkey	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21087192	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21090136	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21090506	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21091708	2022	Human	cluster_23	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21093333	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21101796	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21102757	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21102758	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21115544	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21121744	2022	Human	cluster_24	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21121746	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21141349	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21141374	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21145507	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21160422	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21160787	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21161062	2022	Human	singleton_167	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21161082	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21161475	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21164529	2022	Human	cluster_33	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21164642	2022	Human	cluster_26	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21177263	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21177709	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21177840	2022	Turkey	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21190940	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21203011	2022	Chicken	cluster_26	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21218971	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21221292	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21227407	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21227472	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21232343	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21232762	2022	Turkey	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21284474	2022	Turkey	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21292033	2022	Human	singleton_100	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21295375	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21297103	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21297113	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21303829	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21315121	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21354716	2022	Human	singleton_191	cluster_12	cluster_7	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21376953	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21376956	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21394004	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21403244	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21404420	2022	Human	singleton_115	cluster_6	cluster_4	cluster_3	cluster_5	cluster_6	cluster_6	cluster_3	cluster_3	cluster_3	cluster_2	cluster_2	cluster_2
SRR21444134	2022	Chicken	cluster_20	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21444149	2022	Chicken	cluster_26	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21449761	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21461732	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21462935	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21463164	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21464247	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21464249	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21487962	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21498442	Unknown	Unspecified Animal	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21498453	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21504351	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21528233	Unknown	Unspecified Animal	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21528246	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21533746	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21534587	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21534597	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21547216	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21547412	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21549232	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21607679	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21607727	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21618199	2022	Turkey	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21629131	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21629908	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21631061	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21639866	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21643152	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21644326	2022	Human	singleton_38	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21678094	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21684034	2022	Turkey	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21684130	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21685382	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21708774	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21711152	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21726327	2022	Human	cluster_39	cluster_10	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21726336	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21729073	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21737182	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21738886	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21738887	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21738896	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21739223	2022	Chicken	cluster_33	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21754498	2022	Human	singleton_39	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21765279	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21769915	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21770874	2022	Chicken	cluster_26	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21771772	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21771775	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21773829	2022	Turkey	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21784951	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21786492	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21790076	2022	Chicken	cluster_26	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21800449	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21817592	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21819146	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21839300	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21858363	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21897545	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21907608	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21907615	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21908101	2022	Human	singleton_47	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21911638	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21930369	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21930395	2022	Turkey	cluster_46	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21930509	2022	Human	singleton_192	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21930602	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21937385	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21937515	2022	Chicken	cluster_26	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21972133	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR21983901	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR22007196	2022	Chicken	singleton_144	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR22008091	2022	Chicken	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR22008227	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR22024982	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR22028753	2022	Human	cluster_46	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR22034923	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR22050198	2022	Human	singleton_72	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR22069345	2022	Human	singleton_119	cluster_6	cluster_4	cluster_3	cluster_5	cluster_6	cluster_6	cluster_3	cluster_3	cluster_3	cluster_2	cluster_2	cluster_2
SRR22077939	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR22084717	2022	Turkey	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR22119875	2022	Chicken	cluster_31	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR22130050	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR22133330	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR22143916	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR22143918	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR22179838	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR22196078	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR22214317	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR22221312	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR22230282	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR22230498	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR22230534	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR22233230	2022	Human	cluster_48	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
SRR22236191	2022	Chicken	cluster_33	cluster_11	cluster_6	cluster_4	cluster_6	cluster_7	cluster_7	cluster_4	cluster_4	cluster_3	cluster_2	cluster_2	cluster_2
