ID	Year	Source	MST-14	MST-49	MST-65	MST-83	MST-96	MST-110	MST-129	MST-145	MST-154	MST-167	MST-224	MST-426	MST-490	MST-656
SRR21839652	2022	Human	singleton_373	singleton_206	singleton_176	singleton_150	singleton_139	singleton_130	singleton_107	singleton_83	singleton_74	singleton_53	cluster_9	cluster_4	cluster_3	cluster_2
SRR21851669	2022	Human	cluster_94	cluster_71	cluster_73	cluster_65	cluster_62	cluster_63	cluster_62	cluster_66	cluster_59	cluster_46	cluster_5	cluster_2	cluster_1	cluster_1
SRR21853699	2022	Human	singleton_340	singleton_173	singleton_143	singleton_117	singleton_106	singleton_99	singleton_79	singleton_62	singleton_55	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR21854226	2022	Human	singleton_573	cluster_54	cluster_76	cluster_68	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR21872241	2022	Sheep/Goat	cluster_47	cluster_80	cluster_82	cluster_74	cluster_72	cluster_71	cluster_69	cluster_72	cluster_65	cluster_52	cluster_8	cluster_3	cluster_2	cluster_1
SRR21882770	2022	Human	singleton_280	cluster_26	cluster_28	cluster_23	cluster_16	cluster_10	cluster_10	cluster_8	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR21890818	2022	Human	singleton_540	singleton_368	singleton_337	singleton_309	singleton_292	singleton_274	singleton_225	singleton_180	singleton_163	singleton_114	cluster_9	cluster_4	cluster_3	cluster_2
SRR21897137	2022	Human	singleton_93	singleton_21	singleton_14	singleton_4	singleton_4	singleton_4	singleton_2	singleton_2	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR21908082	2022	Bovine	singleton_254	cluster_80	cluster_82	cluster_74	cluster_72	cluster_71	cluster_69	cluster_72	cluster_65	cluster_52	cluster_8	cluster_3	cluster_2	cluster_1
SRR21909435	2022	Swine	singleton_178	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR21911640	2022	Human	cluster_94	cluster_71	cluster_73	cluster_65	cluster_62	cluster_63	cluster_62	cluster_66	cluster_59	cluster_46	cluster_5	cluster_2	cluster_1	cluster_1
SRR21936152	2022	Human	singleton_295	singleton_132	singleton_104	singleton_81	singleton_71	singleton_66	singleton_53	cluster_11	cluster_8	cluster_8	cluster_9	cluster_4	cluster_3	cluster_2
SRR21948622	2022	Human	cluster_4	cluster_2	cluster_2	cluster_1	cluster_1	cluster_1	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR21986770	2022	Human	singleton_341	singleton_174	singleton_144	singleton_118	singleton_107	singleton_100	singleton_80	singleton_63	singleton_56	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR22002189	2022	Human	cluster_62	cluster_45	cluster_48	cluster_43	cluster_36	cluster_32	cluster_35	cluster_40	cluster_35	cluster_28	cluster_9	cluster_4	cluster_3	cluster_2
SRR22004963	2022	Bovine	cluster_15	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR22006959	2022	Bovine	singleton_35	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR22007275	2022	Human	cluster_62	cluster_45	cluster_48	cluster_43	cluster_36	cluster_32	cluster_35	cluster_40	cluster_35	cluster_28	cluster_9	cluster_4	cluster_3	cluster_2
SRR22024496	2022	Human	singleton_354	singleton_187	singleton_157	singleton_131	singleton_120	singleton_112	singleton_90	cluster_21	cluster_16	cluster_16	cluster_9	cluster_4	cluster_3	cluster_2
SRR22032382	2022	Human	cluster_67	cluster_50	cluster_53	cluster_48	cluster_42	cluster_39	cluster_43	cluster_48	cluster_43	cluster_35	cluster_9	cluster_4	cluster_3	cluster_2
SRR22033701	2022	Human	cluster_67	cluster_50	cluster_53	cluster_48	cluster_42	cluster_39	cluster_43	cluster_48	cluster_43	cluster_35	cluster_9	cluster_4	cluster_3	cluster_2
SRR22069486	2022	Human	singleton_2	singleton_2	singleton_1	cluster_21	cluster_14	cluster_8	cluster_8	cluster_6	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR22143866	2022	Human	cluster_77	cluster_71	cluster_73	cluster_65	cluster_62	cluster_63	cluster_62	cluster_66	cluster_59	cluster_46	cluster_5	cluster_2	cluster_1	cluster_1
SRR22175788	2022	Human	singleton_311	singleton_146	singleton_117	singleton_93	singleton_82	singleton_76	singleton_61	singleton_46	cluster_12	cluster_13	cluster_9	cluster_4	cluster_3	cluster_2
SRR22176026	2022	Human	singleton_342	singleton_175	singleton_145	singleton_119	singleton_108	singleton_101	singleton_81	singleton_64	singleton_57	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR22179834	2022	Human	singleton_647	singleton_451	singleton_414	singleton_381	cluster_55	cluster_56	cluster_58	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR22188681	2022	Human	singleton_744	cluster_76	cluster_78	cluster_70	cluster_68	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR22257002	2022	Human	singleton_101	singleton_24	singleton_17	cluster_8	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR22257015	2022	Human	cluster_28	cluster_55	cluster_57	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR22301439	2022	Human	cluster_107	cluster_80	cluster_82	cluster_74	cluster_72	cluster_71	cluster_69	cluster_72	cluster_65	cluster_52	cluster_8	cluster_3	cluster_2	cluster_1
SRR22355430	2022	Bovine	singleton_36	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR22366365	2022	Bovine	cluster_32	cluster_18	cluster_19	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR22378086	2022	Human	cluster_48	cluster_26	cluster_28	cluster_23	cluster_16	cluster_10	cluster_10	cluster_8	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR22378097	2022	Human	cluster_48	cluster_26	cluster_28	cluster_23	cluster_16	cluster_10	cluster_10	cluster_8	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR22378124	2022	Human	singleton_439	singleton_269	singleton_238	singleton_210	singleton_195	singleton_181	cluster_31	cluster_35	cluster_30	cluster_25	cluster_9	cluster_4	cluster_3	cluster_2
SRR22378129	2022	Human	singleton_263	singleton_107	singleton_82	singleton_62	singleton_52	singleton_48	singleton_35	singleton_25	singleton_20	singleton_14	cluster_9	cluster_4	cluster_3	cluster_2
SRR22390116	2022	Human	singleton_692	cluster_79	cluster_81	cluster_73	cluster_71	cluster_70	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR22398373	2022	Human	singleton_44	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR22398410	2022	Bovine	singleton_48	singleton_7	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR22442224	2022	Human	cluster_15	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR22479941	2022	Human	singleton_760	singleton_521	singleton_480	singleton_441	singleton_411	singleton_372	singleton_283	singleton_221	singleton_199	singleton_139	cluster_9	cluster_4	cluster_3	cluster_2
SRR22483843	2022	Human	singleton_699	singleton_486	singleton_446	singleton_411	singleton_385	singleton_352	singleton_270	singleton_210	singleton_189	singleton_133	cluster_3	cluster_3	cluster_2	cluster_1
SRR22486370	2022	Human	cluster_32	cluster_18	cluster_19	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR22535764	2022	Human	singleton_515	singleton_343	singleton_312	singleton_284	singleton_267	singleton_253	cluster_71	cluster_74	cluster_67	cluster_54	cluster_9	cluster_4	cluster_3	cluster_2
SRR22540127	2022	Human	singleton_786	singleton_529	singleton_488	singleton_449	singleton_419	singleton_379	singleton_289	cluster_76	cluster_69	cluster_56	cluster_9	cluster_4	cluster_3	cluster_2
SRR22548927	2022	Human	singleton_462	singleton_292	singleton_261	singleton_233	singleton_218	singleton_204	singleton_173	singleton_141	singleton_127	cluster_29	cluster_9	cluster_4	cluster_3	cluster_2
SRR22721135	2022	Human	cluster_87	cluster_68	cluster_69	cluster_61	cluster_58	cluster_59	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR22730751	2022	Human	cluster_83	cluster_65	cluster_66	cluster_58	cluster_52	cluster_53	cluster_58	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR22730754	2022	Human	cluster_83	cluster_65	cluster_66	cluster_58	cluster_52	cluster_53	cluster_58	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR22733422	2022	Human	singleton_187	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR22753255	2022	Human	singleton_6	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR22764201	2022	Human	singleton_292	singleton_129	singleton_101	singleton_78	singleton_68	singleton_63	singleton_50	cluster_10	cluster_7	cluster_7	cluster_9	cluster_4	cluster_3	cluster_2
SRR22768368	2022	Human	singleton_396	singleton_229	singleton_199	singleton_173	singleton_161	singleton_149	singleton_125	singleton_98	singleton_87	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR22784976	2022	Human	singleton_149	singleton_56	cluster_15	cluster_13	cluster_8	cluster_6	cluster_6	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR22810402	2022	Swine	cluster_34	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR22881704	2022	Human	singleton_95	cluster_6	cluster_6	cluster_67	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR22881724	2022	Human	singleton_111	singleton_32	singleton_25	singleton_12	singleton_10	singleton_8	singleton_4	singleton_3	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR22902095	2022	Human	singleton_674	cluster_68	cluster_69	cluster_61	cluster_58	cluster_59	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR22961046	2022	Human	cluster_87	cluster_68	cluster_69	cluster_61	cluster_58	cluster_59	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR23070833	2022	Bovine	singleton_165	cluster_18	cluster_19	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR23070907	2022	Bovine	singleton_562	singleton_388	singleton_357	singleton_329	singleton_312	singleton_291	singleton_240	singleton_193	singleton_176	singleton_123	cluster_9	cluster_4	cluster_3	cluster_2
SRR23116392	2022	Bovine	singleton_222	cluster_21	cluster_23	cluster_19	cluster_24	cluster_45	cluster_50	cluster_57	cluster_52	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR23149002	2022	Human	singleton_293	singleton_130	singleton_102	singleton_79	singleton_69	singleton_64	singleton_51	cluster_10	cluster_7	cluster_7	cluster_9	cluster_4	cluster_3	cluster_2
SRR23198722	2022	Human	singleton_688	singleton_482	cluster_70	cluster_63	cluster_60	cluster_61	cluster_60	cluster_64	cluster_57	cluster_45	cluster_4	cluster_3	cluster_2	cluster_1
SRR23310589	2023	Human	cluster_87	cluster_68	cluster_69	cluster_61	cluster_58	cluster_59	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR23333127	2023	Swine	singleton_568	cluster_53	cluster_82	cluster_74	cluster_72	cluster_71	cluster_69	cluster_72	cluster_65	cluster_52	cluster_8	cluster_3	cluster_2	cluster_1
SRR23371463	2023	Human	cluster_94	cluster_71	cluster_73	cluster_65	cluster_62	cluster_63	cluster_62	cluster_66	cluster_59	cluster_46	cluster_5	cluster_2	cluster_1	cluster_1
SRR23406936	2023	Human	singleton_729	singleton_500	singleton_459	singleton_420	cluster_3	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR23446748	2023	Human	singleton_304	singleton_141	singleton_113	cluster_36	cluster_29	cluster_25	cluster_27	cluster_30	cluster_26	cluster_19	cluster_9	cluster_4	cluster_3	cluster_2
SRR23446888	2023	Human	singleton_232	singleton_79	singleton_60	cluster_51	cluster_45	cluster_44	cluster_50	cluster_57	cluster_52	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR23447333	2023	Human	singleton_764	cluster_79	cluster_81	cluster_73	cluster_71	cluster_70	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR23471015	2023	Human	singleton_807	singleton_541	singleton_499	cluster_16	cluster_11	cluster_6	cluster_6	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR23473193	2023	Human	singleton_283	singleton_122	cluster_28	cluster_23	cluster_16	cluster_10	cluster_10	cluster_8	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR23499592	2023	Human	singleton_11	singleton_6	singleton_5	cluster_1	cluster_1	cluster_1	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR23510713	2023	Human	singleton_644	singleton_448	singleton_411	singleton_378	singleton_356	singleton_325	cluster_58	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR23558707	2023	Human	singleton_15	cluster_2	cluster_2	cluster_1	cluster_1	cluster_1	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR23613931	2023	Bovine	cluster_47	cluster_80	cluster_82	cluster_74	cluster_72	cluster_71	cluster_69	cluster_72	cluster_65	cluster_52	cluster_8	cluster_3	cluster_2	cluster_1
SRR23638684	2023	Human	singleton_621	singleton_425	singleton_389	singleton_356	singleton_336	singleton_311	cluster_58	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR23686484	2023	Swine	cluster_34	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR23747661	2023	Human	singleton_759	singleton_520	singleton_479	singleton_440	singleton_410	cluster_72	cluster_70	cluster_73	cluster_66	cluster_53	cluster_9	cluster_4	cluster_3	cluster_2
SRR23747731	2023	Human	singleton_660	singleton_464	singleton_427	singleton_394	singleton_370	singleton_338	cluster_54	cluster_60	cluster_55	cluster_43	cluster_2	cluster_1	cluster_2	cluster_1
SRR23749924	2023	Human	singleton_251	singleton_96	singleton_71	singleton_52	singleton_42	singleton_38	singleton_28	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR23759106	2023	Human	singleton_172	cluster_18	cluster_19	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR23829585	2023	Swine	singleton_200	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR23848064	2023	Turkey	singleton_18	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR23851743	2023	Human	singleton_641	singleton_445	singleton_409	singleton_376	singleton_354	singleton_323	cluster_56	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR23854002	2023	Human	singleton_687	singleton_481	cluster_70	cluster_63	cluster_60	cluster_61	cluster_60	cluster_64	cluster_57	cluster_45	cluster_4	cluster_3	cluster_2	cluster_1
SRR23875774	2023	Human	singleton_455	singleton_285	singleton_254	singleton_226	singleton_211	singleton_197	singleton_166	singleton_135	singleton_121	singleton_83	cluster_9	cluster_4	cluster_3	cluster_2
SRR23913663	2023	Human	singleton_658	singleton_462	singleton_425	singleton_392	singleton_368	singleton_336	cluster_54	cluster_60	cluster_55	cluster_43	cluster_2	cluster_1	cluster_2	cluster_1
SRR23930992	2023	Bovine	singleton_240	singleton_86	singleton_63	singleton_46	cluster_24	cluster_45	cluster_50	cluster_57	cluster_52	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR23989879	2023	Human	singleton_245	singleton_91	singleton_67	singleton_49	singleton_39	singleton_36	singleton_26	cluster_6	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR24015909	2023	Human	cluster_10	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR24017567	2023	Human	singleton_487	singleton_315	singleton_284	singleton_256	singleton_240	singleton_226	singleton_192	cluster_74	cluster_67	cluster_54	cluster_9	cluster_4	cluster_3	cluster_2
SRR24065852	2023	Human	singleton_580	singleton_400	singleton_367	singleton_338	singleton_320	singleton_298	singleton_247	singleton_197	singleton_179	singleton_126	singleton_6	cluster_4	cluster_3	cluster_2
SRR24120346	2023	Human	cluster_78	cluster_71	cluster_73	cluster_65	cluster_62	cluster_63	cluster_62	cluster_66	cluster_59	cluster_46	cluster_5	cluster_2	cluster_1	cluster_1
SRR24121397	2023	Swine	singleton_198	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR24225036	2023	Human	cluster_23	cluster_11	cluster_11	cluster_7	cluster_3	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR24283758	2023	Human	singleton_703	singleton_489	singleton_449	cluster_63	cluster_60	cluster_61	cluster_60	cluster_64	cluster_57	cluster_45	cluster_4	cluster_3	cluster_2	cluster_1
SRR24301060	2023	Human	cluster_23	cluster_11	cluster_11	cluster_7	cluster_3	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR24335464	2022	Human	singleton_29	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR24466587	2023	Human	singleton_126	singleton_46	singleton_39	singleton_25	singleton_23	singleton_21	singleton_16	singleton_12	cluster_3	cluster_3	cluster_9	cluster_4	cluster_3	cluster_2
SRR24466590	2023	Human	cluster_113	cluster_83	cluster_85	cluster_77	cluster_75	cluster_74	cluster_74	cluster_77	cluster_70	cluster_57	cluster_9	cluster_4	cluster_3	cluster_2
SRR24480425	2023	Swine	singleton_197	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR24496737	2023	Human	singleton_255	singleton_99	singleton_74	singleton_54	singleton_44	singleton_40	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR24509759	2023	Other	cluster_111	cluster_81	cluster_83	cluster_75	cluster_73	cluster_72	cluster_70	cluster_73	cluster_66	cluster_53	cluster_9	cluster_4	cluster_3	cluster_2
SRR24510052	2023	Other	cluster_111	cluster_81	cluster_83	cluster_75	cluster_73	cluster_72	cluster_70	cluster_73	cluster_66	cluster_53	cluster_9	cluster_4	cluster_3	cluster_2
SRR24581605	2023	Human	singleton_397	singleton_230	singleton_200	singleton_174	singleton_162	singleton_150	singleton_126	cluster_27	cluster_22	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR24601249	2023	Human	cluster_113	cluster_83	cluster_85	cluster_77	cluster_75	cluster_74	cluster_74	cluster_77	cluster_70	cluster_57	cluster_9	cluster_4	cluster_3	cluster_2
SRR24638483	2023	Human	singleton_609	singleton_414	singleton_380	singleton_349	cluster_51	cluster_55	cluster_58	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR24686698	2023	Human	singleton_379	singleton_212	singleton_182	singleton_156	singleton_145	singleton_135	singleton_112	cluster_27	cluster_22	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR24695073	2023	Human	singleton_596	cluster_72	cluster_74	cluster_66	cluster_63	cluster_64	cluster_63	cluster_67	cluster_60	cluster_47	cluster_5	cluster_2	cluster_1	cluster_1
SRR24705731	2023	Human	singleton_593	cluster_60	cluster_60	cluster_54	cluster_48	cluster_49	cluster_53	cluster_59	cluster_54	cluster_42	cluster_1	cluster_2	cluster_1	cluster_1
SRR24727011	2023	Human	singleton_690	cluster_79	cluster_81	cluster_73	cluster_71	cluster_70	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR24762643	2023	Human	singleton_704	singleton_490	singleton_450	cluster_63	cluster_60	cluster_61	cluster_60	cluster_64	cluster_57	cluster_45	cluster_4	cluster_3	cluster_2	cluster_1
SRR24797741	2023	Bovine	singleton_34	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR24882323	2023	Human	singleton_268	singleton_111	singleton_86	singleton_66	singleton_56	singleton_52	singleton_39	singleton_29	singleton_24	singleton_18	cluster_9	cluster_4	cluster_3	cluster_2
SRR24895549	2023	Bovine	cluster_10	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR24896313	2023	Human	singleton_121	singleton_41	singleton_34	singleton_20	singleton_18	singleton_16	singleton_11	singleton_10	singleton_7	singleton_6	cluster_9	cluster_4	cluster_3	cluster_2
SRR24927794	2023	Human	cluster_10	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR24937953	2023	Human	singleton_374	singleton_207	singleton_177	singleton_151	singleton_140	singleton_131	singleton_108	singleton_84	singleton_75	singleton_54	cluster_9	cluster_4	cluster_3	cluster_2
SRR24970922	2023	Human	singleton_148	singleton_55	cluster_15	cluster_13	cluster_8	cluster_6	cluster_6	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR24977818	2023	Human	singleton_118	singleton_38	singleton_31	singleton_17	singleton_15	singleton_13	cluster_4	cluster_2	cluster_2	cluster_2	cluster_9	cluster_4	cluster_3	cluster_2
SRR24978492	2023	Bovine	singleton_32	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR24982810	2023	Human	singleton_41	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR25023917	2023	Human	singleton_376	singleton_209	singleton_179	singleton_153	singleton_142	cluster_23	cluster_24	cluster_26	cluster_21	cluster_16	cluster_9	cluster_4	cluster_3	cluster_2
SRR25035633	2023	Human	singleton_84	singleton_15	cluster_9	cluster_6	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR25099032	2023	Human	singleton_378	singleton_211	singleton_181	singleton_155	singleton_144	singleton_134	singleton_111	singleton_86	singleton_77	singleton_56	cluster_9	cluster_4	cluster_3	cluster_2
SRR25099041	2023	Human	singleton_393	singleton_226	singleton_196	singleton_170	singleton_158	cluster_23	cluster_24	cluster_26	cluster_21	cluster_16	cluster_9	cluster_4	cluster_3	cluster_2
SRR25113942	2023	Human	singleton_679	singleton_477	singleton_440	singleton_407	singleton_381	cluster_59	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR25116281	2023	Human	singleton_257	singleton_101	singleton_76	singleton_56	singleton_46	singleton_42	singleton_30	singleton_21	singleton_16	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR25146555	2023	Human	singleton_676	singleton_474	singleton_437	singleton_404	singleton_378	singleton_346	singleton_266	cluster_61	cluster_57	cluster_45	cluster_4	cluster_3	cluster_2	cluster_1
SRR25147168	2023	Human	singleton_655	singleton_459	singleton_422	singleton_389	singleton_365	singleton_333	cluster_58	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR25221883	2023	Human	singleton_765	cluster_79	cluster_81	cluster_73	cluster_71	cluster_70	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR25233332	2023	Human	cluster_81	cluster_63	cluster_63	cluster_57	cluster_51	cluster_55	cluster_58	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR25258295	2023	Human	singleton_499	singleton_327	singleton_296	singleton_268	singleton_252	singleton_238	singleton_200	cluster_47	cluster_42	cluster_54	cluster_9	cluster_4	cluster_3	cluster_2
SRR25278783	2023	Human	singleton_398	singleton_231	singleton_201	singleton_175	singleton_163	singleton_151	singleton_127	singleton_99	singleton_88	singleton_63	cluster_9	cluster_4	cluster_3	cluster_2
SRR25278893	2023	Human	singleton_418	singleton_248	singleton_217	singleton_189	singleton_174	singleton_161	singleton_136	singleton_106	singleton_95	singleton_69	cluster_9	cluster_4	cluster_3	cluster_2
SRR25278897	2023	Human	singleton_446	singleton_276	singleton_245	singleton_217	singleton_202	singleton_188	singleton_159	singleton_128	singleton_115	singleton_80	cluster_9	cluster_4	cluster_3	cluster_2
SRR25278898	2023	Human	singleton_491	singleton_319	singleton_288	singleton_260	singleton_244	singleton_230	singleton_195	singleton_158	cluster_67	cluster_54	cluster_9	cluster_4	cluster_3	cluster_2
SRR25288280	2023	Human	singleton_513	singleton_341	singleton_310	singleton_282	cluster_40	cluster_36	cluster_39	cluster_44	cluster_40	cluster_33	cluster_9	cluster_4	cluster_3	cluster_2
SRR25304528	2023	Human	singleton_380	singleton_213	singleton_183	singleton_157	singleton_146	singleton_136	singleton_113	singleton_87	singleton_78	singleton_57	cluster_9	cluster_4	cluster_3	cluster_2
SRR25306247	2023	Bovine	singleton_31	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR25306927	2023	Human	singleton_68	cluster_73	cluster_76	cluster_68	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
